Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
24,1702052886.069107,-383656,-539898,-383656,-539898,57.92131306299997,277.68941508553894,58.88244780732919,282.29733798743985,zSophia,CMJ,double,both,0.3440680503845215
25,1702052886.083584,-383061,-539849,-383061,-539849,57.84988134731821,277.34695338539325,58.87635031464308,282.26810506629295,zSophia,CMJ,double,both,0.3585450649261474
26,1702052886.097879,-382431,-538864,-382431,-538864,57.77424776600811,276.9843468793567,58.75377826778944,281.680463692217,zSophia,CMJ,double,both,0.3728399276733398
27,1702052886.112218,-381881,-538726,-381881,-538726,57.70821844899135,276.66778564392786,58.73660573736731,281.59813424082364,zSophia,CMJ,double,both,0.3871791362762451
28,1702052886.126578,-380451,-538681,-380451,-538681,57.53654222474779,275.84472643181306,58.73100599918618,281.5712876805867,zSophia,CMJ,double,both,0.4015388488769531
29,1702052886.140915,-379560,-538845,-379560,-538845,57.42957473118064,275.3318972304184,58.751413933890746,281.6691284778948,zSophia,CMJ,double,both,0.4158759117126465
30,1702052886.155345,-379382,-539547,-379382,-539547,57.408205243127945,275.229446503316,58.838769849516375,282.0879348175915,zSophia,CMJ,double,both,0.4303059577941894
31,1702052886.169587,-379853,-540063,-379853,-540063,57.46475034915503,275.50053803401954,58.90298018066001,282.3957753749754,zSophia,CMJ,double,both,0.4445478916168213
32,1702052886.1839428,-380040,-540318,-380040,-540318,57.48720031694072,275.6081688540653,58.93471203035308,282.5479058829849,zSophia,CMJ,double,both,0.4589037895202636
33,1702052886.198891,-379896,-541092,-379896,-541092,57.46991264121269,275.52528736697127,59.03102752706853,283.0096667190608,zSophia,CMJ,double,both,0.4738519191741943
34,1702052886.268513,-379930,-540925,-379930,-540925,57.47399445353737,275.5448566069796,59.01024627648521,282.91003615107024,zSophia,CMJ,double,both,0.5434739589691162
35,1702052886.268598,-379815,-540410,-379815,-540410,57.46018832361568,275.47866653048084,58.94616038396784,282.60279218391383,zSophia,CMJ,double,both,0.5435590744018555
36,1702052886.268678,-380054,-540013,-380054,-540013,57.48888106319205,275.6162267764217,58.89675824934764,282.36594586360104,zSophia,CMJ,double,both,0.5436389446258545
37,1702052886.268759,-380100,-539832,-380100,-539832,57.494403515160734,275.64270280702124,58.87423485799687,282.2579630324256,zSophia,CMJ,double,both,0.543720006942749
38,1702052886.269902,-380251,-539516,-380251,-539516,57.51253156401442,275.7296132552935,58.83491225210271,282.06944052053933,zSophia,CMJ,double,both,0.5448629856109619
39,1702052886.284385,-380045,-539442,-380045,-539442,57.487800583459055,275.6110466834783,58.8257037937604,282.0252928437052,zSophia,CMJ,double,both,0.5593459606170654
40,1702052886.2987058,-380133,-539460,-380133,-539460,57.49836527418174,275.6616964811469,58.82794368903286,282.0360314678,zSophia,CMJ,double,both,0.5736668109893799
41,1702052886.3130398,-380852,-539557,-380852,-539557,57.584683599518186,276.0755283507348,58.84001423577885,282.0939007198664,zSophia,CMJ,double,both,0.5880007743835449
42,1702052886.3273542,-382050,-540014,-382050,-540014,57.728507457311046,276.7650562780869,58.896882687973886,282.3665424538285,zSophia,CMJ,double,both,0.6023151874542236
